naics3,size_band,n,n_with_metric,zero_share,hours_total,aggregate_trir,p10,p25,p50,p75,p90,p95,publishable
221,050-099,10490,10490,0.32354623450905623,1446924231.0,2.9715446793150013,0.0,0.0,1.8784239695426486,4.405270180275265,7.561168165910343,10.101171767807555,True
221,100-249,6832,6832,0.20242974238875877,2043145670.0,2.5571353412113784,0.0,0.6315269924694703,1.8403101592139435,3.7908493666209484,6.340403516062264,8.095576396119904,True
221,1000+,674,674,0.1513353115727003,3433134592.0,1.0264089290910037,0.0,0.06797831967450621,0.21990080274788043,0.9934278576090314,3.1156325564404583,4.7961956696070365,True
221,250-499,2009,2009,0.18018914883026382,1347840741.0,2.030803726832887,0.0,0.37098937300941015,1.3861094506674982,2.9302902269326636,5.222635932565745,6.905150641276101,True
221,500-999,1192,1192,0.23825503355704697,1632309753.0,1.1298100722675766,0.0,0.10370860550454794,0.3875623042311332,1.5955923942933288,3.2849053883496087,4.932588081111405,True
222,001-019,1,1,1.0,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
222,020-049,7,7,0.14285714285714285,378147.0,15.866845433125214,1.6893318692457138,3.128088278188513,4.109392015451314,21.835911064407476,39.790237894783566,43.80404433315309,False
222,050-099,3,3,0.0,464873.0,7.313825496425905,3.2045391165209116,3.770735446879744,4.714395997477798,9.51441605314677,12.394428086548153,13.354432097681945,False
222,100-249,3,3,0.0,1385674.0,13.423070650095188,10.597194422356178,11.579515256259139,13.216716646097407,15.938021988673558,17.57080519421925,18.11506626273448,False
222,250-499,3,3,0.0,2254514.0,3.4597256881083904,2.175003486118481,2.842274430521144,3.9543926711922492,4.220788076685638,4.380625319981671,4.433904401080349,False
228,020-049,2,2,0.5,145437.0,4.125497638152602,1.2178537357663346,3.044634339415836,6.089268678831672,9.133903018247508,10.96068362189701,11.569610489780176,False
228,050-099,1,1,0.0,133648.0,2.9929366694600743,2.9929366694600743,2.9929366694600743,2.9929366694600743,2.9929366694600743,2.9929366694600743,2.9929366694600743,False
228,100-249,4,4,0.0,1223315.0,4.087254713626498,1.9452151429825026,2.300497639811174,3.327862683777818,5.206270271545126,7.093429347214993,7.72248237243828,False
231,020-049,1,1,0.0,31354.0,12.757542897237991,12.757542897237991,12.757542897237991,12.757542897237991,12.757542897237991,12.757542897237991,12.757542897237991,False
231,250-499,1,1,0.0,1045206.0,15.499336972807274,15.499336972807274,15.499336972807274,15.499336972807274,15.499336972807274,15.499336972807274,15.499336972807274,False
232,001-019,1,1,1.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
232,020-049,2,2,0.0,157054.0,5.093789397277369,4.569739525432085,4.813798375080365,5.220563124494166,5.627327873907967,5.871386723556247,5.952739673439008,False
232,050-099,4,4,0.0,560396.0,2.8551238766871996,1.6827608008229868,1.732756819218138,1.9199509600750813,3.0613217959680026,4.828835865427916,5.418007221914551,False
232,100-249,3,3,0.0,1098326.0,1.0925717865187567,0.6679854135860614,0.9778070512275364,1.4941764472966612,1.5065655513514054,1.5139990137842518,1.5164768345952007,False
232,500-999,1,1,0.0,1157785.0,1.3819491529083552,1.3819491529083552,1.3819491529083552,1.3819491529083552,1.3819491529083552,1.3819491529083552,1.3819491529083552,False
235,020-049,1,1,1.0,59483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
235,050-099,4,4,1.0,648968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
235,100-249,4,4,0.5,1034400.0,0.3866976024748647,0.0,0.0,0.2668438509837199,0.6231695890223896,0.7842369857212994,0.8379261179542692,False
235,500-999,1,1,0.0,486510.0,2.466547450206573,2.466547450206573,2.466547450206573,2.466547450206573,2.466547450206573,2.466547450206573,2.466547450206573,False
236,001-019,11129,11129,0.8246023901518555,184034079.0,3.4243657665165372,0.0,0.0,0.0,0.0,10.20518485367624,19.23076923076923,True
236,020-049,23489,23489,0.5493635318659799,1422872086.0,3.4313695855299815,0.0,0.0,0.0,4.9827472376895,10.568126509772195,15.288708154444677,True
236,050-099,12537,12537,0.3848608119964904,1686695501.0,2.9818067321684283,0.0,0.0,1.5783700172831516,4.217029419051484,8.564138019413287,12.406742651921553,True
236,100-249,7719,7719,0.2571576629097033,2246725140.0,2.3524907011989904,0.0,0.0,1.362569533626513,3.304640255317233,6.649815934255985,9.536880657848045,True
236,1000+,391,391,0.030690537084398978,1459193307.0,1.1332288820592842,0.19162510158525697,0.38253207231898173,0.8315911498743466,1.4809684845761595,2.939182339399839,4.669392071011222,True
236,250-499,2393,2393,0.1416631842875052,1541663293.0,1.8726527466202052,0.0,0.4445985719493869,1.3205271544400525,2.361673414304993,4.684072202292781,6.7090907616029245,True
236,500-999,817,817,0.07343941248470012,1087489938.0,1.7322459125134453,0.1417659455701406,0.488032229648446,1.1385203561747081,2.1809537310665954,4.132723802530076,6.22062927777613,True
237,001-019,9029,9029,0.7508029682135342,165009488.0,4.754878095252317,0.0,0.0,0.0,0.0,14.707180058023395,23.638991833200976,True
237,020-049,19579,19579,0.49103631441850965,1240728811.0,3.7384478855307246,0.0,0.0,1.8786575113423947,5.503198785305587,10.91828227500832,15.668741908330334,True
237,050-099,12641,12641,0.31421564749624237,1785098874.0,3.1398820993262246,0.0,0.0,1.9725422124033454,4.677432557269315,8.408071748878923,11.331353044491749,True
237,100-249,10054,10054,0.18967575094489755,3178689647.0,2.4266603086841085,0.0,0.6192585541477844,1.7045977441870317,3.531965948995182,6.139539507012588,8.319956006814541,True
237,1000+,2099,2099,0.39066222010481183,9375349287.0,0.3405099801909919,0.0,0.0,0.06572461386789352,0.4113421326964949,1.3254855616892165,1.9272662708119221,True
237,250-499,3458,3458,0.13302486986697512,2473545407.0,1.693924836852611,0.0,0.4008887653784095,1.211503723259902,2.4024687994963054,4.08811924953131,5.72339315997533,True
237,500-999,1868,1868,0.2510706638115632,2683838894.0,1.0034879537743222,0.0,0.0,0.45192552564094957,1.396855769517902,2.6693340124381724,3.806321436691717,True
238,001-019,20228,20228,0.7326972513347835,436650852.0,3.939073958339603,0.0,0.0,0.0,5.292231401656694,14.003739704910833,21.359763366137745,True
238,020-049,63593,63593,0.47292941046970577,3903833464.0,3.85882239570863,0.0,0.0,2.2708950732931386,5.842742583368633,11.225528348358095,15.464076979448125,True
238,050-099,35578,35578,0.28635673730957334,4839027022.0,3.5933669973211404,0.0,0.0,2.291495403530067,5.37216212981885,9.402861866207783,12.487668438463544,True
238,100-249,22661,22661,0.16685053616345263,6616059959.0,3.024700520251135,0.0,0.7952507624466685,2.0917920173033036,4.349017339532133,7.656842208889594,10.443591551134435,True
238,1000+,759,759,0.043478260869565216,2830354418.0,1.1956099838518528,0.13917961964993542,0.4016299263883185,0.9279418075152753,1.7141083488318563,2.8760472598720974,4.200232568262495,True
238,250-499,5518,5518,0.08916274012323305,3662670118.0,2.3032923327003263,0.2363519713457992,0.7018717848816263,1.6377167605794978,3.1306520895155874,5.5814629522737516,8.015521131270612,True
238,500-999,1792,1792,0.0625,2396631114.0,1.7943520698196194,0.19334643337948557,0.5748614644290089,1.2396826550217712,2.3218265135211,4.285790221243459,6.775659963467785,True
241,001-019,2,2,0.5,40071.0,4.991140725212747,0.9172208209126348,2.293052052281587,4.586104104563174,6.879156156844761,8.254987388213713,8.71359779867003,False
256,050-099,1,1,1.0,96000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
267,020-049,1,1,0.0,53205.0,3.75904520251856,3.75904520251856,3.75904520251856,3.75904520251856,3.75904520251856,3.75904520251856,3.75904520251856,False
268,050-099,1,1,0.0,158000.0,10.126582278481013,10.126582278481013,10.126582278481013,10.126582278481013,10.126582278481013,10.126582278481013,10.126582278481013,False
272,250-499,1,1,0.0,452687.0,2.6508382171345763,2.6508382171345763,2.6508382171345763,2.6508382171345763,2.6508382171345763,2.6508382171345763,2.6508382171345763,False
283,001-019,20,20,1.0,60104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
291,020-049,1,1,0.0,84927.0,4.709927349370636,4.709927349370636,4.709927349370636,4.709927349370636,4.709927349370636,4.709927349370636,4.709927349370636,False
295,001-019,1,1,1.0,48484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
295,020-049,2,2,1.0,104488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
306,020-049,1,1,1.0,96028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
311,001-019,3644,3644,0.6984083424807903,78414575.0,4.440501016552089,0.0,0.0,0.0,6.14519966075508,15.088291991603334,22.027220826894833,True
311,020-049,12455,12455,0.37896427137695704,800201925.0,4.777794054919325,0.0,0.0,3.14381376047283,7.008035896440717,12.364676791897008,16.82335251623786,True
311,050-099,9481,9481,0.1479801708680519,1376265845.0,5.160630866342542,0.0,1.6200891049007695,3.8803055093871057,7.39309062872955,11.973717689671172,15.497568818891537,True
311,100-249,13022,13022,0.07794501612655506,4308834671.0,4.80088041883471,0.6495229174382361,1.942567235706528,3.9394756673825455,6.7089189228090715,10.381956105087369,13.557556107300229,True
311,1000+,1507,1507,0.0013271400132714001,4786267780.0,4.611777070274994,1.0418326865914056,1.7478685508541258,3.117903521672028,5.336895194277454,9.249417300096546,13.726808198311689,True
311,250-499,6750,6750,0.015851851851851853,4829034608.0,3.9477041577665166,0.9784712988944315,1.8253248465239844,3.180755172193316,5.235866732970022,8.174552180008963,10.54984529161664,True
311,500-999,3426,3426,0.006713368359603036,4742604909.0,3.5970949145745084,0.8351865096342007,1.4631707931901277,2.6639642175329583,4.527797828677265,7.235903172999931,10.795286972071032,True
312,001-019,1116,1116,0.6845878136200717,21151434.0,5.247871137247715,0.0,0.0,0.0,7.136741682974559,17.56816314588404,26.666666666666668,True
312,020-049,2754,2754,0.3467683369644154,161735358.0,5.483031113085365,0.0,0.0,3.8972744614051447,8.473913800774834,13.671783435528976,17.794359659097427,True
312,050-099,2028,2028,0.16814595660749507,265893400.0,5.204341288651768,0.0,1.7167800035660075,4.127654910419048,7.454365442242341,12.0,15.90975272636112,True
312,100-249,2257,2257,0.06911829862649535,668265852.0,4.7439203881391805,0.721540767399976,1.879425459636989,3.8906180524677634,6.749525122696724,10.341657155477005,13.278746399976782,True
312,1000+,216,216,0.0787037037037037,3408512953.0,0.23945926310229282,0.008540519212324994,0.03416207684929998,0.0910093072809748,0.5920044718402336,3.328699431275948,5.2525445963310595,True
312,250-499,968,968,0.026859504132231406,679320991.0,4.845132188768181,0.7413089535085611,1.8735323449698071,3.6865881285280286,6.763657134689886,9.99698309539906,12.069778581133964,True
312,500-999,469,469,0.017057569296375266,596983148.0,4.82693692385434,0.8260111558271359,1.69370059819388,3.565449678413152,7.259816741483111,10.697758782328737,13.51491897090852,True
313,001-019,187,187,0.7058823529411765,4625641.0,3.8913525714598256,0.0,0.0,0.0,5.854947653455716,12.005589051471217,17.85905579911127,True
313,020-049,1092,1092,0.3983516483516483,68701080.0,4.468634263100376,0.0,0.0,3.1006144706604837,6.9987246359761235,12.108170700060999,17.035142221006524,True
313,050-099,1039,1039,0.20404234841193455,147573325.0,4.008854581273411,0.0,1.1636297497661394,3.011881873992902,6.2120000494131435,9.85957865525083,12.11788557807167,True
313,100-249,1476,1476,0.10094850948509485,467362438.0,3.0143629129219836,0.0,1.0767305232300752,2.4456779984343155,4.514830233219627,6.959500836623299,9.10050263578153,True
313,1000+,13,13,0.0,36326324.0,4.255866902469956,1.9085474872237551,3.6910077180688132,4.4406214266874455,4.898575778597016,5.959258208438935,6.140646304050783,False
313,250-499,499,499,0.03006012024048096,327167256.0,2.4745752673977863,0.44630603651229683,1.147758625533656,2.102423042556546,3.388420144581201,4.95945402707797,6.296694176189994,True
313,500-999,91,91,0.04395604395604396,113906923.0,1.747040432301029,0.21253714086536624,0.7317801278582607,1.3546058048729042,2.1653649983343755,4.005771794664138,4.572479758509708,True
314,001-019,204,204,0.7107843137254902,4705402.0,4.122920847145473,0.0,0.0,0.0,5.910947630049338,14.864063083714822,20.22322792832687,True
314,020-049,839,839,0.3814064362336114,54267297.0,4.51100411358244,0.0,0.0,3.0139546098435757,6.734013286455668,11.546117714862458,15.592605768190193,True
314,050-099,565,565,0.2831858407079646,77932586.0,3.3875431773815383,0.0,0.0,1.9655053805709792,5.4945054945054945,8.900095322388967,11.899792045231475,True
314,100-249,637,637,0.1130298273155416,192897708.0,3.528294903327726,0.0,1.0475701610115338,2.7679553805592656,5.016722408026756,8.3403686251253,10.397740452275142,True
314,1000+,21,21,0.0,57346685.0,2.4064163429847776,0.8678562082427648,1.5256235628745227,2.4064442169686204,3.5890880679386763,3.927302717584389,3.9285595805345985,False
314,250-499,351,351,0.039886039886039885,241689819.0,3.0741882429064997,0.41512034338754805,1.0122464955182786,2.510838452653956,4.13457921661122,6.70029954280309,9.0495057537354,True
314,500-999,107,107,0.0,138996681.0,1.9007648103482413,0.6101973431173746,0.9643012297324144,1.7281689062912755,2.633892236950941,3.675894600018726,4.114957120921409,True
315,001-019,80,80,0.8375,1797363.0,2.114208426455869,0.0,0.0,0.0,0.0,10.479537878814625,13.171044051281637,True
315,020-049,420,420,0.6404761904761904,25580787.0,2.1109592914400954,0.0,0.0,0.0,3.252238450444101,6.77474692838992,9.877425353154562,True
315,050-099,364,364,0.260989010989011,47477153.0,3.079375884227936,0.0,0.0,2.201218169383252,4.4874768803650955,6.788140859057899,8.546134581435625,True
315,100-249,393,393,0.1475826972010178,107518243.0,3.6533335091794608,0.0,1.0360815396171679,2.6434512900042297,5.052631578947368,8.367538294088751,10.736592947452284,True
315,1000+,14,14,0.0,27709205.0,3.608909024997289,1.4554653284683017,2.5760035316419785,3.6702071571027743,4.075223535406081,6.496205704348801,6.744934480836275,False
315,250-499,146,146,0.06164383561643835,96420741.0,2.7711879957446084,0.339418843356051,1.0063774587627001,2.1691865740951695,3.978222842077256,6.035187851779661,8.127890930746153,True
315,500-999,54,54,0.0,54621295.0,3.3283722035517465,0.658280207917341,1.5252181095168045,2.8881745329882067,4.684024128507827,7.909138656929047,9.581113125687935,True
316,001-019,22,22,0.8181818181818182,541663.0,2.2153996119358346,0.0,0.0,0.0,0.0,6.966093486030808,18.402604818920395,False
316,020-049,257,257,0.43190661478599224,15474347.0,5.066449653739832,0.0,0.0,2.7662517289073305,6.475216110337683,13.898350160653228,22.62711859504374,True
316,050-099,136,136,0.16176470588235295,18276595.0,5.90919698116635,0.0,1.748957008693671,4.9146609802067704,8.058608469342296,12.584566490804654,16.087443320219165,True
316,100-249,203,203,0.08866995073891626,64048506.0,5.380297239095632,0.6717058341939437,2.3083387209465873,4.252617638035412,7.909493451947117,11.60324096037558,14.547914508064997,True
316,1000+,4,4,0.0,5760381.0,3.888631672106411,2.472440991009268,3.2381771191654125,3.6970797709371785,4.373373468999531,5.530413480478732,5.91609348430513,False
316,250-499,101,101,0.0297029702970297,63434725.0,5.16436384015222,1.5402130371332527,3.0158134176554765,4.487567834395925,7.29648607863622,9.741857570683056,11.706241314724187,True
316,500-999,24,24,0.125,30100659.0,2.983323388368341,0.2474896301844955,1.5547971550950854,2.301329304194628,4.095589213996203,6.444457422942799,11.568215742315166,False
321,001-019,1897,1897,0.6056931997891407,45464381.0,6.3214321558672495,0.0,0.0,0.0,9.1726288754357,18.973351968200085,26.376529024206256,True
321,020-049,10043,10043,0.27561485611868963,655735187.0,6.732595851989867,0.0,0.0,4.680826165818267,9.972575442396476,16.904932433143724,22.338268119121018,True
321,050-099,6772,6772,0.1135558180744241,967444655.0,6.235602180261154,0.0,2.179235924130124,5.0437652011961145,9.037939020246132,13.98428824219806,17.70097803012514,True
321,100-249,5600,5600,0.05107142857142857,1761561600.0,5.444714507854849,0.8296004663122631,2.111628688215766,4.3548475061869,7.827660997742219,12.267013104064535,15.51402885466341,True
321,1000+,52,52,0.038461538461538464,230085810.0,3.0032273611310494,0.7794497680027145,1.537458892228951,2.740487637300421,3.888126720336009,5.358181199346718,5.900390419051898,True
321,250-499,1110,1110,0.013513513513513514,729213671.0,4.52076000643164,0.9470586759356691,1.7288290576059115,3.455479678790317,6.25886060268568,10.583548005170613,13.161982590125486,True
321,500-999,190,190,0.005263157894736842,234512441.0,3.87868548091229,0.7871143446812582,1.6811716208110392,3.269324134636448,5.450353870877934,8.199941804662798,10.360300526251734,True
322,001-019,760,760,0.7684210526315789,16976893.0,3.133671161148274,0.0,0.0,0.0,0.0,10.002604654960914,15.076588836802248,True
322,020-049,3604,3604,0.42286348501664817,247418675.0,3.6084584156794146,0.0,0.0,2.477977180821446,5.495203773711129,9.718997295707387,12.923272151965778,True
322,050-099,4576,4576,0.2388548951048951,693205983.0,3.1508672076767117,0.0,0.9333473379488297,2.365101370012888,4.640443528274899,7.639287607569177,9.78606407144601,True
322,100-249,5984,5984,0.1081216577540107,1852822435.0,2.6094243618115516,0.0,0.9595075395926738,2.0808876197269033,3.740974898058434,5.748710143810176,7.440605165660859,True
322,1000+,94,94,0.0425531914893617,267915086.0,1.5407866953785498,0.29046149444093555,0.7571330492772046,1.2348550171445787,2.4216556675616125,3.300105184382772,3.8648915076630677,True
