label,n_filings,n_implausible,implausible_share,hours_total,hours_share_implausible,cases_total,cases_share_implausible,aggregate_trir_unscreened,aggregate_trir_screened,ratio_screened_to_unscreened,median_establishment_trir_screened
2016.0,214977,4946,0.02300711238876717,77463038896.0,0.31588044947283267,1057138.0,0.01715291664853595,2.729399762948334,3.9212190241410427,1.4366598390502128,2.7913208530276528
2017.0,259757,4323,0.016642477392332065,92404917509.0,0.35156771654317953,1217200.0,0.016066381860006574,2.6344918275186986,3.9975879393169214,1.517403811072763,2.9362108199368713
2018.0,286884,4467,0.015570753335843058,93660659695.0,0.29147526742711355,1367426.0,0.012745845113373594,2.9199580794176256,4.068652248075582,1.3933940616322336,3.001293771993856
2019.0,290475,4650,0.01600826232894397,17040948587892.0,0.9960368368306102,1373514.0,0.012079236178153263,0.01612015895612659,4.018365903243359,249.27582377940192,2.92773258090606
2020.0,293385,5593,0.019063687645926003,101982390289.0,0.38615936977354565,1423562.0,0.012648553417413503,2.791780023915654,4.490527197811246,1.6084817425955316,2.3859266121397997
2021.0,315936,8217,0.026008432087511395,125498203077.0,0.4606650733917584,1496763.0,0.012369359744996368,2.385313834464473,4.3679890051928005,1.8312009690638709,2.533224826869916
2022.0,346799,6993,0.020164418005818932,129072646213.0,0.4294046175479878,1717180.0,0.012505969088854983,2.660796149117842,4.604874829925929,1.7306379639239273,2.4216397755363106
2023.0,394231,9235,0.023425352141257284,225724016054.0,0.5673897469392931,1557511.0,0.013586420898471984,1.3800135468326917,3.1466293096590285,2.280143783284553,1.9996720538551442
2024.0,398620,9433,0.023664141287441674,1064944034343.0,0.924157253200795,1493188.0,0.015129374198024629,0.28042562836106183,3.6415211177157185,12.98569299460419,1.6877067440761493
